timestamp,event_type,session_start,round_number,round_start_time,round_end_time,round_duration_sec,round_distance_m,battery_start_pct,battery_end_pct,battery_drain_pct,total_distance_m,session_uptime_sec,cancel_reason,snapshot_path,notes
2026-04-08 11:28:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.1,2.90,0.000,1980.3,,,Rounds completed: 21  |  Active goals: 5  |  Session drain: 2.90%
2026-04-08 11:28:27,NAV_COMPLETED,20260408_105524,21,2026-04-08 11:26:53,2026-04-08 11:28:27,94.1,0.000,97.3,97.1,0.20,0.000,1982.6,,,
2026-04-08 11:28:27,NAV_STARTED,20260408_105524,22,2026-04-08 11:28:27,,,,97.1,97.1,,0.000,1982.9,,,
2026-04-08 11:28:39,NAV_COMPLETED,20260408_105524,22,2026-04-08 11:28:27,2026-04-08 11:28:39,12.4,0.000,97.1,97.0,0.10,0.000,1995.3,,,
2026-04-08 11:28:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.0,3.00,0.000,2010.3,,,Rounds completed: 22  |  Active goals: 4  |  Session drain: 3.00%
2026-04-08 11:29:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.0,3.00,0.000,2040.3,,,Rounds completed: 22  |  Active goals: 4  |  Session drain: 3.00%
2026-04-08 11:29:44,NAV_STARTED,20260408_105524,23,2026-04-08 11:29:44,,,,97.0,97.0,,0.000,2059.8,,,
2026-04-08 11:29:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.9,3.10,0.000,2070.3,,,Rounds completed: 23  |  Active goals: 5  |  Session drain: 3.10%
2026-04-08 11:30:00,NAV_COMPLETED,20260408_105524,23,2026-04-08 11:29:44,2026-04-08 11:30:00,15.9,0.000,97.0,96.9,0.10,0.000,2075.7,,,
2026-04-08 11:30:00,NAV_STARTED,20260408_105524,24,2026-04-08 11:30:00,,,,96.9,96.9,,0.000,2076.1,,,
2026-04-08 11:30:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.9,3.10,0.000,2100.3,,,Rounds completed: 24  |  Active goals: 5  |  Session drain: 3.10%
2026-04-08 11:30:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.8,3.20,0.000,2130.3,,,Rounds completed: 24  |  Active goals: 5  |  Session drain: 3.20%
2026-04-08 11:31:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.7,3.30,0.000,2160.3,,,Rounds completed: 24  |  Active goals: 5  |  Session drain: 3.30%
2026-04-08 11:31:33,NAV_COMPLETED,20260408_105524,24,2026-04-08 11:30:00,2026-04-08 11:31:33,92.5,0.000,96.9,96.7,0.20,0.000,2168.6,,,
2026-04-08 11:31:33,NAV_STARTED,20260408_105524,25,2026-04-08 11:31:33,,,,96.7,96.7,,0.000,2168.9,,,
2026-04-08 11:31:52,NAV_COMPLETED,20260408_105524,25,2026-04-08 11:31:33,2026-04-08 11:31:52,19.5,0.000,96.7,96.7,0.00,0.000,2188.4,,,
2026-04-08 11:31:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.7,3.30,0.000,2190.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.30%
2026-04-08 11:32:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.6,3.40,0.000,2220.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.40%
2026-04-08 11:32:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.6,3.40,0.000,2250.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.40%
2026-04-08 11:33:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.6,3.40,0.000,2280.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.40%
2026-04-08 11:33:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.5,3.50,0.000,2310.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.50%
2026-04-08 11:34:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.5,3.50,0.000,2340.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.50%
2026-04-08 11:34:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.4,3.60,0.000,2370.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.60%
2026-04-08 11:35:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.4,3.60,0.000,2400.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.60%
